Total 1 configurations will be processed in 1 threads
parsing download/ng-btcusdt-1m.json
mapped_file::open: base=0x7f5d942c5000
download/ng-btcusdt-1m.json: load 1010800 elements
parsing took 0.407 sec
parsing download/ng-ethusdt-1m.json
mapped_file::open: base=0x7f5d9469c000
download/ng-ethusdt-1m.json: load 1010800 elements
parsing took 0.397 sec
parsing download/ng-ethbtc-1m.json
mapped_file::open: base=0x7f5d95de8000
download/ng-ethbtc-1m.json: load 1010800 elements
parsing took 0.387 sec
sorting took 1.248 sec
1.0000000000000000 44877.0199999999967986 3108.5700000000001637 
Using temp file '_tmp.27402' as interprocedural connect
mapped_file::open: base=0x7f5d48f2f000
[0]: simulation thread started
[0]: pick up configuration 0
Configuration 0: begin simulation
t=1633369740 0.5%	trades: 0	AMM: 48983.146, 3386.378	Target: 48763.122, 3430.280	Vol: 57158282.1145	PR:0.52	xCP-growth: {1.0009613463}	APY:11.1%	fee:0.432% .
t=1633380000 0.5%	trades: 0	AMM: 49097.184, 3391.268	Target: 49192.718, 3397.390	Vol: 59895870.1658	PR:0.51	xCP-growth: {1.0010057636}	APY:11.3%	fee:0.110% .
t=1633390260 0.5%	trades: 0	AMM: 49322.445, 3399.405	Target: 49192.313, 3393.177	Vol: 62985784.8713	PR:0.52	xCP-growth: {1.0010526963}	APY:11.4%	fee:0.160% .
t=1633400460 0.5%	trades: 0	AMM: 49197.821, 3389.892	Target: 49216.115, 3387.142	Vol: 65110377.5487	PR:0.51	xCP-growth: {1.0010761296}	APY:11.3%	fee:0.156% .
t=1633410720 0.5%	trades: 0	AMM: 49208.706, 3367.681	Target: 49236.394, 3377.775	Vol: 66990774.6598	PR:0.52	xCP-growth: {1.0011026164}	APY:11.2%	fee:0.094% .
t=1633420980 0.6%	trades: 0	AMM: 49505.417, 3388.854	Target: 49473.165, 3393.628	Vol: 68045470.7069	PR:0.51	xCP-growth: {1.0011064350}	APY:10.9%	fee:0.100% .
t=1633431180 0.6%	trades: 0	AMM: 49913.217, 3448.830	Target: 50129.856, 3449.432	Vol: 71296083.2899	PR:0.52	xCP-growth: {1.0011768840}	APY:11.2%	fee:0.183% .
t=1633441440 0.6%	trades: 0	AMM: 50015.384, 3452.610	Target: 49988.143, 3448.075	Vol: 74494407.9223	PR:0.53	xCP-growth: {1.0012258465}	APY:11.4%	fee:0.130% .
t=1633451700 0.6%	trades: 0	AMM: 49799.472, 3423.275	Target: 49853.018, 3438.152	Vol: 75950073.4596	PR:0.52	xCP-growth: {1.0012370518}	APY:11.2%	fee:0.186% .
t=1633461900 0.6%	trades: 0	AMM: 50780.143, 3474.049	Target: 50710.241, 3497.271	Vol: 76457957.9399	PR:0.53	xCP-growth: {1.0012650347}	APY:11.1%	fee:0.293% .
t=1633472160 0.6%	trades: 0	AMM: 51462.919, 3519.176	Target: 51587.593, 3525.090	Vol: 80859126.1217	PR:0.52	xCP-growth: {1.0013237877}	APY:11.3%	fee:0.183% .
t=1633482420 0.7%	trades: 0	AMM: 51289.020, 3509.271	Target: 51291.094, 3521.458	Vol: 82291873.9025	PR:0.52	xCP-growth: {1.0013323685}	APY:11.1%	fee:0.152% .
t=1633492620 0.7%	trades: 0	AMM: 51428.179, 3494.209	Target: 51430.965, 3509.962	Vol: 83186642.0384	PR:0.52	xCP-growth: {1.0013401645}	APY:10.9%	fee:0.227% .
t=1633502880 0.7%	trades: 0	AMM: 51655.936, 3500.585	Target: 51569.294, 3486.561	Vol: 85203460.0083	PR:0.51	xCP-growth: {1.0013437262}	APY:10.6%	fee:0.122% .
t=1633513140 0.7%	trades: 0	AMM: 50796.305, 3356.748	Target: 50795.065, 3400.281	Vol: 87092600.2863	PR:0.50	xCP-growth: {1.0013529922}	APY:10.4%	fee:0.271% .
t=1633523340 0.7%	trades: 0	AMM: 52217.767, 3454.430	Target: 51256.245, 3390.818	Vol: 88133845.0352	PR:0.50	xCP-growth: {1.0013870954}	APY:10.4%	fee:0.475% .
t=1633533600 0.7%	trades: 0	AMM: 54174.771, 3614.526	Target: 54172.323, 3559.739	Vol: 92867135.2756	PR:0.51	xCP-growth: {1.0015913300}	APY:11.8%	fee:0.325% .
t=1633543860 0.8%	trades: 0	AMM: 54707.701, 3583.761	Target: 54664.972, 3573.216	Vol: 95872401.2589	PR:0.50	xCP-growth: {1.0016118248}	APY:11.7%	fee:0.142% .
t=1633554060 0.8%	trades: 0	AMM: 55038.112, 3555.300	Target: 55070.018, 3578.481	Vol: 98648794.6872	PR:0.50	xCP-growth: {1.0016351908}	APY:11.6%	fee:0.214% .
t=1633564320 0.8%	trades: 0	AMM: 55302.859, 3580.028	Target: 55341.984, 3589.712	Vol: 102371894.3808	PR:0.51	xCP-growth: {1.0017144712}	APY:11.9%	fee:0.152% .
t=1633574580 0.8%	trades: 0	AMM: 54958.413, 3534.876	Target: 54928.506, 3535.088	Vol: 105598844.8422	PR:0.50	xCP-growth: {1.0017456962}	APY:11.8%	fee:0.136% .
t=1633584780 0.8%	trades: 0	AMM: 54733.834, 3523.181	Target: 54703.246, 3516.471	Vol: 108317144.1135	PR:0.50	xCP-growth: {1.0017757831}	APY:11.8%	fee:0.102% .
t=1633595040 0.8%	trades: 0	AMM: 54641.105, 3573.317	Target: 54622.307, 3543.701	Vol: 109910401.2756	PR:0.50	xCP-growth: {1.0017813808}	APY:11.6%	fee:0.408% .
t=1633605300 0.9%	trades: 0	AMM: 54055.917, 3578.177	Target: 54120.669, 3563.821	Vol: 111632534.1256	PR:0.50	xCP-growth: {1.0018211647}	APY:11.6%	fee:0.175% .
t=1633615500 0.9%	trades: 0	AMM: 54659.432, 3618.999	Target: 54296.406, 3597.243	Vol: 114609105.9950	PR:0.50	xCP-growth: {1.0018490466}	APY:11.6%	fee:0.201% .
t=1633625760 0.9%	trades: 0	AMM: 54295.751, 3583.543	Target: 53828.483, 3579.196	Vol: 116636894.7383	PR:0.50	xCP-growth: {1.0018981419}	APY:11.6%	fee:0.219% .
t=1633636020 0.9%	trades: 0	AMM: 54072.074, 3603.968	Target: 54054.163, 3602.293	Vol: 118098221.8572	PR:0.50	xCP-growth: {1.0019102361}	APY:11.5%	fee:0.133% .
